CSDUID,CSD,Period,IndicatorSummaryDescription,Age,Age Group,Gender,UnitOfMeasure,OriginalValue,,,,Total Population
4806016,Calgary,2006,Population,82,80-84,Male,,1032,,,,
4806016,Calgary,2007,Population,82,80-84,Male,,1074,,,,
4806016,Calgary,2008,Population,82,80-84,Male,,1139,,,,
4806016,Calgary,2009,Population,82,80-84,Male,,1187,,,,
4806016,Calgary,2010,Population,82,80-84,Male,,1295,,,,
4806016,Calgary,2011,Population,82,80-84,Male,,1330,,,,
4806016,Calgary,2012,Population,82,80-84,Male,,1356,,,,
4806016,Calgary,2013,Population,82,80-84,Male,,1402,,,,
4806016,Calgary,2014,Population,82,80-84,Male,,1476,,,,
4806016,Calgary,2015,Population,82,80-84,Male,,1440,,,,
4806016,Calgary,2016,Population,82,80-84,Male,,1460,,,,
4806016,Calgary,2017,Population,82,80-84,Male,,1518,,,,
4806016,Calgary,2018,Population,82,80-84,Male,,1634,,,,
4806016,Calgary,2019,Population,82,80-84,Male,,1600,,,,
4806016,Calgary,2020,Population,82,80-84,Male,,1649,,,,
4806016,Calgary,2021,Population,82,80-84,Male,,1629,,,,
4806016,Calgary,2022,Population,82,80-84,Male,,1744,,,,
4806016,Calgary,2023,Population,82,80-84,Male,,1910,,,,
4806016,Calgary,2001,Population,83,80-84,Female,,1066,,,,
4806016,Calgary,2002,Population,83,80-84,Female,,1171,,,,
4806016,Calgary,2003,Population,83,80-84,Female,,1429,,,,
4806016,Calgary,2004,Population,83,80-84,Female,,1435,,,,
4806016,Calgary,2005,Population,83,80-84,Female,,1497,,,,
4806016,Calgary,2006,Population,83,80-84,Female,,1524,,,,
4806016,Calgary,2007,Population,83,80-84,Female,,1551,,,,
4806016,Calgary,2008,Population,83,80-84,Female,,1590,,,,
4806016,Calgary,2009,Population,83,80-84,Female,,1748,,,,
4806016,Calgary,2010,Population,83,80-84,Female,,1734,,,,
4806016,Calgary,2011,Population,83,80-84,Female,,1757,,,,
4806016,Calgary,2012,Population,83,80-84,Female,,1825,,,,
4806016,Calgary,2013,Population,83,80-84,Female,,1879,,,,
4806016,Calgary,2014,Population,83,80-84,Female,,1944,,,,
4806016,Calgary,2015,Population,83,80-84,Female,,1856,,,,
4806016,Calgary,2016,Population,83,80-84,Female,,1883,,,,
4806016,Calgary,2017,Population,83,80-84,Female,,1832,,,,
4806016,Calgary,2018,Population,83,80-84,Female,,1953,,,,
4806016,Calgary,2019,Population,83,80-84,Female,,1996,,,,
4806016,Calgary,2020,Population,83,80-84,Female,,2061,,,,
4806016,Calgary,2021,Population,83,80-84,Female,,1952,,,,
4806016,Calgary,2022,Population,83,80-84,Female,,2141,,,,
4806016,Calgary,2023,Population,83,80-84,Female,,2117,,,,
4806016,Calgary,2001,Population,83,80-84,Male,,615,,,,
4806016,Calgary,2002,Population,83,80-84,Male,,707,,,,
4806016,Calgary,2003,Population,83,80-84,Male,,819,,,,
4806016,Calgary,2004,Population,83,80-84,Male,,920,,,,
4806016,Calgary,2005,Population,83,80-84,Male,,973,,,,
4806016,Calgary,2006,Population,83,80-84,Male,,874,,,,
4806016,Calgary,2007,Population,83,80-84,Male,,955,,,,
4806016,Calgary,2008,Population,83,80-84,Male,,986,,,,
4806016,Calgary,2009,Population,83,80-84,Male,,1057,,,,
4806016,Calgary,2010,Population,83,80-84,Male,,1088,,,,
4806016,Calgary,2011,Population,83,80-84,Male,,1203,,,,
4806016,Calgary,2012,Population,83,80-84,Male,,1267,,,,
4806016,Calgary,2013,Population,83,80-84,Male,,1287,,,,
4806016,Calgary,2014,Population,83,80-84,Male,,1330,,,,
4806016,Calgary,2015,Population,83,80-84,Male,,1388,,,,
4806016,Calgary,2016,Population,83,80-84,Male,,1380,,,,
4806016,Calgary,2017,Population,83,80-84,Male,,1402,,,,
4806016,Calgary,2018,Population,83,80-84,Male,,1411,,,,
4806016,Calgary,2019,Population,83,80-84,Male,,1568,,,,
4806016,Calgary,2020,Population,83,80-84,Male,,1495,,,,
4806016,Calgary,2021,Population,83,80-84,Male,,1556,,,,
4806016,Calgary,2022,Population,83,80-84,Male,,1557,,,,
4806016,Calgary,2023,Population,83,80-84,Male,,1687,,,,
4806016,Calgary,2001,Population,84,80-84,Female,,1038,,,,
4806016,Calgary,2002,Population,84,80-84,Female,,1019,,,,
4806016,Calgary,2003,Population,84,80-84,Female,,1132,,,,
4806016,Calgary,2004,Population,84,80-84,Female,,1392,,,,
4806016,Calgary,2005,Population,84,80-84,Female,,1392,,,,
4806016,Calgary,2006,Population,84,80-84,Female,,1427,,,,
4806016,Calgary,2007,Population,84,80-84,Female,,1395,,,,
4806016,Calgary,2008,Population,84,80-84,Female,,1421,,,,
4806016,Calgary,2009,Population,84,80-84,Female,,1458,,,,
4806016,Calgary,2010,Population,84,80-84,Female,,1633,,,,
4806016,Calgary,2011,Population,84,80-84,Female,,1613,,,,
4806016,Calgary,2012,Population,84,80-84,Female,,1654,,,,
4806016,Calgary,2013,Population,84,80-84,Female,,1709,,,,
4806016,Calgary,2014,Population,84,80-84,Female,,1774,,,,
4806016,Calgary,2015,Population,84,80-84,Female,,1826,,,,
4806016,Calgary,2016,Population,84,80-84,Female,,1752,,,,
4806016,Calgary,2017,Population,84,80-84,Female,,1817,,,,
4806016,Calgary,2018,Population,84,80-84,Female,,1759,,,,
4806016,Calgary,2019,Population,84,80-84,Female,,1882,,,,
4806016,Calgary,2020,Population,84,80-84,Female,,1892,,,,
4806016,Calgary,2021,Population,84,80-84,Female,,1979,,,,
4806016,Calgary,2022,Population,84,80-84,Female,,1864,,,,
4806016,Calgary,2023,Population,84,80-84,Female,,2067,,,,
4806016,Calgary,2001,Population,84,80-84,Male,,523,,,,
4806016,Calgary,2002,Population,84,80-84,Male,,564,,,,
4806016,Calgary,2003,Population,84,80-84,Male,,640,,,,
4806016,Calgary,2004,Population,84,80-84,Male,,751,,,,
4806016,Calgary,2005,Population,84,80-84,Male,,851,,,,
4806016,Calgary,2006,Population,84,80-84,Male,,895,,,,
4806016,Calgary,2007,Population,84,80-84,Male,,808,,,,
4806016,Calgary,2008,Population,84,80-84,Male,,881,,,,
4806016,Calgary,2009,Population,84,80-84,Male,,926,,,,
4806016,Calgary,2010,Population,84,80-84,Male,,967,,,,
4806016,Calgary,2011,Population,84,80-84,Male,,1018,,,,
4806016,Calgary,2012,Population,84,80-84,Male,,1101,,,,
4806016,Calgary,2013,Population,84,80-84,Male,,1152,,,,
4806016,Calgary,2014,Population,84,80-84,Male,,1192,,,,
4806016,Calgary,2015,Population,84,80-84,Male,,1206,,,,
4806016,Calgary,2016,Population,84,80-84,Male,,1277,,,,
4806016,Calgary,2017,Population,84,80-84,Male,,1301,,,,
4806016,Calgary,2018,Population,84,80-84,Male,,1305,,,,
4806016,Calgary,2019,Population,84,80-84,Male,,1292,,,,
4806016,Calgary,2020,Population,84,80-84,Male,,1458,,,,
4806016,Calgary,2021,Population,84,80-84,Male,,1388,,,,
4806016,Calgary,2022,Population,84,80-84,Male,,1469,,,,
4806016,Calgary,2023,Population,84,80-84,Male,,1492,,,,
4806016,Calgary,2001,Population,85,85-89,Female,,985,,,,
4806016,Calgary,2002,Population,85,85-89,Female,,985,,,,
4806016,Calgary,2003,Population,85,85-89,Female,,961,,,,
4806016,Calgary,2004,Population,85,85-89,Female,,1076,,,,
4806016,Calgary,2005,Population,85,85-89,Female,,1339,,,,
4806016,Calgary,2006,Population,85,85-89,Female,,1323,,,,
4806016,Calgary,2007,Population,85,85-89,Female,,1343,,,,
4806016,Calgary,2008,Population,85,85-89,Female,,1337,,,,
4806016,Calgary,2009,Population,85,85-89,Female,,1358,,,,
4806016,Calgary,2010,Population,85,85-89,Female,,1419,,,,
4806016,Calgary,2011,Population,85,85-89,Female,,1559,,,,
4806016,Calgary,2012,Population,85,85-89,Female,,1520,,,,
4806016,Calgary,2013,Population,85,85-89,Female,,1561,,,,
4806016,Calgary,2014,Population,85,85-89,Female,,1607,,,,
4806016,Calgary,2015,Population,85,85-89,Female,,1667,,,,
4806016,Calgary,2016,Population,85,85-89,Female,,1717,,,,
4806016,Calgary,2017,Population,85,85-89,Female,,1653,,,,
4806016,Calgary,2018,Population,85,85-89,Female,,1735,,,,
4806016,Calgary,2019,Population,85,85-89,Female,,1657,,,,
4806016,Calgary,2020,Population,85,85-89,Female,,1797,,,,
4806016,Calgary,2021,Population,85,85-89,Female,,1744,,,,
4806016,Calgary,2022,Population,85,85-89,Female,,1881,,,,
4806016,Calgary,2023,Population,85,85-89,Female,,1795,,,,
4806016,Calgary,2001,Population,85,85-89,Male,,462,,,,
4806016,Calgary,2002,Population,85,85-89,Male,,476,,,,
4806016,Calgary,2003,Population,85,85-89,Male,,521,,,,
4806016,Calgary,2004,Population,85,85-89,Male,,591,,,,
4806016,Calgary,2005,Population,85,85-89,Male,,704,,,,
4806016,Calgary,2006,Population,85,85-89,Male,,781,,,,
4806016,Calgary,2007,Population,85,85-89,Male,,829,,,,
4806016,Calgary,2008,Population,85,85-89,Male,,735,,,,
4806016,Calgary,2009,Population,85,85-89,Male,,818,,,,
4806016,Calgary,2010,Population,85,85-89,Male,,850,,,,
4806016,Calgary,2011,Population,85,85-89,Male,,894,,,,
4806016,Calgary,2012,Population,85,85-89,Male,,963,,,,
4806016,Calgary,2013,Population,85,85-89,Male,,1048,,,,
4806016,Calgary,2014,Population,85,85-89,Male,,1093,,,,
4806016,Calgary,2015,Population,85,85-89,Male,,1091,,,,
4806016,Calgary,2016,Population,85,85-89,Male,,1153,,,,
4806016,Calgary,2017,Population,85,85-89,Male,,1180,,,,
4806016,Calgary,2018,Population,85,85-89,Male,,1215,,,,
4806016,Calgary,2019,Population,85,85-89,Male,,1192,,,,
4806016,Calgary,2020,Population,85,85-89,Male,,1185,,,,
4806016,Calgary,2021,Population,85,85-89,Male,,1309,,,,
4806016,Calgary,2022,Population,85,85-89,Male,,1290,,,,
4806016,Calgary,2023,Population,85,85-89,Male,,1379,,,,
4806016,Calgary,2001,Population,86,85-89,Female,,905,,,,
4806016,Calgary,2002,Population,86,85-89,Female,,903,,,,
4806016,Calgary,2003,Population,86,85-89,Female,,901,,,,
4806016,Calgary,2004,Population,86,85-89,Female,,860,,,,
4806016,Calgary,2005,Population,86,85-89,Female,,972,,,,
4806016,Calgary,2006,Population,86,85-89,Female,,1233,,,,
4806016,Calgary,2007,Population,86,85-89,Female,,1213,,,,
4806016,Calgary,2008,Population,86,85-89,Female,,1218,,,,
4806016,Calgary,2009,Population,86,85-89,Female,,1219,,,,
4806016,Calgary,2010,Population,86,85-89,Female,,1260,,,,
4806016,Calgary,2011,Population,86,85-89,Female,,1337,,,,
4806016,Calgary,2012,Population,86,85-89,Female,,1450,,,,
4806016,Calgary,2013,Population,86,85-89,Female,,1422,,,,
4806016,Calgary,2014,Population,86,85-89,Female,,1475,,,,
4806016,Calgary,2015,Population,86,85-89,Female,,1481,,,,
4806016,Calgary,2016,Population,86,85-89,Female,,1560,,,,
4806016,Calgary,2017,Population,86,85-89,Female,,1608,,,,
4806016,Calgary,2018,Population,86,85-89,Female,,1576,,,,
4806016,Calgary,2019,Population,86,85-89,Female,,1657,,,,
4806016,Calgary,2020,Population,86,85-89,Female,,1558,,,,
4806016,Calgary,2021,Population,86,85-89,Female,,1660,,,,
4806016,Calgary,2022,Population,86,85-89,Female,,1646,,,,
4806016,Calgary,2023,Population,86,85-89,Female,,1780,,,,
4806016,Calgary,2001,Population,86,85-89,Male,,452,,,,
4806016,Calgary,2002,Population,86,85-89,Male,,434,,,,
4806016,Calgary,2003,Population,86,85-89,Male,,454,,,,
4806016,Calgary,2004,Population,86,85-89,Male,,488,,,,
4806016,Calgary,2005,Population,86,85-89,Male,,556,,,,
4806016,Calgary,2006,Population,86,85-89,Male,,671,,,,
4806016,Calgary,2007,Population,86,85-89,Male,,669,,,,
4806016,Calgary,2008,Population,86,85-89,Male,,694,,,,
4806016,Calgary,2009,Population,86,85-89,Male,,622,,,,
4806016,Calgary,2010,Population,86,85-89,Male,,704,,,,
4806016,Calgary,2011,Population,86,85-89,Male,,752,,,,
4806016,Calgary,2012,Population,86,85-89,Male,,831,,,,
4806016,Calgary,2013,Population,86,85-89,Male,,870,,,,
4806016,Calgary,2014,Population,86,85-89,Male,,968,,,,
4806016,Calgary,2015,Population,86,85-89,Male,,1010,,,,
4806016,Calgary,2016,Population,86,85-89,Male,,1020,,,,
4806016,Calgary,2017,Population,86,85-89,Male,,1073,,,,
4806016,Calgary,2018,Population,86,85-89,Male,,1083,,,,
4806016,Calgary,2019,Population,86,85-89,Male,,1145,,,,
4806016,Calgary,2020,Population,86,85-89,Male,,1094,,,,
4806016,Calgary,2021,Population,86,85-89,Male,,1103,,,,
4806016,Calgary,2022,Population,86,85-89,Male,,1224,,,,
4806016,Calgary,2023,Population,86,85-89,Male,,1210,,,,
4806016,Calgary,2001,Population,87,85-89,Female,,779,,,,
4806016,Calgary,2002,Population,87,85-89,Female,,839,,,,
4806016,Calgary,2003,Population,87,85-89,Female,,834,,,,
4806016,Calgary,2004,Population,87,85-89,Female,,823,,,,
4806016,Calgary,2005,Population,87,85-89,Female,,785,,,,
4806016,Calgary,2006,Population,87,85-89,Female,,910,,,,
4806016,Calgary,2007,Population,87,85-89,Female,,1134,,,,
4806016,Calgary,2008,Population,87,85-89,Female,,1082,,,,
4806016,Calgary,2009,Population,87,85-89,Female,,1090,,,,
4806016,Calgary,2010,Population,87,85-89,Female,,1093,,,,
4806016,Calgary,2011,Population,87,85-89,Female,,1145,,,,
4806016,Calgary,2012,Population,87,85-89,Female,,1205,,,,
4806016,Calgary,2013,Population,87,85-89,Female,,1336,,,,
4806016,Calgary,2014,Population,87,85-89,Female,,1324,,,,
4806016,Calgary,2015,Population,87,85-89,Female,,1354,,,,
4806016,Calgary,2016,Population,87,85-89,Female,,1391,,,,
4806016,Calgary,2017,Population,87,85-89,Female,,1462,,,,
4806016,Calgary,2018,Population,87,85-89,Female,,1525,,,,
4806016,Calgary,2019,Population,87,85-89,Female,,1493,,,,
4806016,Calgary,2020,Population,87,85-89,Female,,1578,,,,
4806016,Calgary,2021,Population,87,85-89,Female,,1490,,,,
4806016,Calgary,2022,Population,87,85-89,Female,,1563,,,,
4806016,Calgary,2023,Population,87,85-89,Female,,1581,,,,
4806016,Calgary,2001,Population,87,85-89,Male,,370,,,,
4806016,Calgary,2002,Population,87,85-89,Male,,403,,,,
4806016,Calgary,2003,Population,87,85-89,Male,,370,,,,
4806016,Calgary,2004,Population,87,85-89,Male,,388,,,,
4806016,Calgary,2005,Population,87,85-89,Male,,426,,,,
4806016,Calgary,2006,Population,87,85-89,Male,,493,,,,
4806016,Calgary,2007,Population,87,85-89,Male,,593,,,,
4806016,Calgary,2008,Population,87,85-89,Male,,602,,,,
4806016,Calgary,2009,Population,87,85-89,Male,,607,,,,
4806016,Calgary,2010,Population,87,85-89,Male,,541,,,,
4806016,Calgary,2011,Population,87,85-89,Male,,630,,,,
4806016,Calgary,2012,Population,87,85-89,Male,,676,,,,
4806016,Calgary,2013,Population,87,85-89,Male,,746,,,,
4806016,Calgary,2014,Population,87,85-89,Male,,803,,,,
4806016,Calgary,2015,Population,87,85-89,Male,,877,,,,
4806016,Calgary,2016,Population,87,85-89,Male,,912,,,,
4806016,Calgary,2017,Population,87,85-89,Male,,905,,,,
4806016,Calgary,2018,Population,87,85-89,Male,,948,,,,
4806016,Calgary,2019,Population,87,85-89,Male,,949,,,,
4806016,Calgary,2020,Population,87,85-89,Male,,1005,,,,
4806016,Calgary,2021,Population,87,85-89,Male,,916,,,,
4806016,Calgary,2022,Population,87,85-89,Male,,1002,,,,
4806016,Calgary,2023,Population,87,85-89,Male,,1119,,,,
4806016,Calgary,2001,Population,88,85-89,Female,,659,,,,
4806016,Calgary,2002,Population,88,85-89,Female,,737,,,,
4806016,Calgary,2003,Population,88,85-89,Female,,754,,,,
4806016,Calgary,2004,Population,88,85-89,Female,,776,,,,
4806016,Calgary,2005,Population,88,85-89,Female,,774,,,,
4806016,Calgary,2006,Population,88,85-89,Female,,740,,,,
4806016,Calgary,2007,Population,88,85-89,Female,,813,,,,
4806016,Calgary,2008,Population,88,85-89,Female,,1033,,,,
4806016,Calgary,2009,Population,88,85-89,Female,,975,,,,
4806016,Calgary,2010,Population,88,85-89,Female,,971,,,,
4806016,Calgary,2011,Population,88,85-89,Female,,1026,,,,
4806016,Calgary,2012,Population,88,85-89,Female,,1036,,,,
4806016,Calgary,2013,Population,88,85-89,Female,,1086,,,,
4806016,Calgary,2014,Population,88,85-89,Female,,1198,,,,
4806016,Calgary,2015,Population,88,85-89,Female,,1183,,,,
4806016,Calgary,2016,Population,88,85-89,Female,,1242,,,,
4806016,Calgary,2017,Population,88,85-89,Female,,1292,,,,
4806016,Calgary,2018,Population,88,85-89,Female,,1336,,,,
4806016,Calgary,2019,Population,88,85-89,Female,,1404,,,,
4806016,Calgary,2020,Population,88,85-89,Female,,1392,,,,
4806016,Calgary,2021,Population,88,85-89,Female,,1401,,,,
4806016,Calgary,2022,Population,88,85-89,Female,,1367,,,,
4806016,Calgary,2023,Population,88,85-89,Female,,1450,,,,
4806016,Calgary,2001,Population,88,85-89,Male,,268,,,,
4806016,Calgary,2002,Population,88,85-89,Male,,304,,,,
4806016,Calgary,2003,Population,88,85-89,Male,,343,,,,
4806016,Calgary,2004,Population,88,85-89,Male,,292,,,,
4806016,Calgary,2005,Population,88,85-89,Male,,314,,,,
4806016,Calgary,2006,Population,88,85-89,Male,,378,,,,
4806016,Calgary,2007,Population,88,85-89,Male,,429,,,,
4806016,Calgary,2008,Population,88,85-89,Male,,528,,,,
4806016,Calgary,2009,Population,88,85-89,Male,,529,,,,
4806016,Calgary,2010,Population,88,85-89,Male,,523,,,,
4806016,Calgary,2011,Population,88,85-89,Male,,480,,,,
4806016,Calgary,2012,Population,88,85-89,Male,,572,,,,
4806016,Calgary,2013,Population,88,85-89,Male,,611,,,,
4806016,Calgary,2014,Population,88,85-89,Male,,675,,,,
4806016,Calgary,2015,Population,88,85-89,Male,,716,,,,
4806016,Calgary,2016,Population,88,85-89,Male,,800,,,,
4806016,Calgary,2017,Population,88,85-89,Male,,813,,,,
4806016,Calgary,2018,Population,88,85-89,Male,,802,,,,
4806016,Calgary,2019,Population,88,85-89,Male,,845,,,,
4806016,Calgary,2020,Population,88,85-89,Male,,822,,,,
4806016,Calgary,2021,Population,88,85-89,Male,,837,,,,
4806016,Calgary,2022,Population,88,85-89,Male,,801,,,,
4806016,Calgary,2023,Population,88,85-89,Male,,890,,,,
4806016,Calgary,2001,Population,89,85-89,Female,,493,,,,
4806016,Calgary,2002,Population,89,85-89,Female,,556,,,,
4806016,Calgary,2003,Population,89,85-89,Female,,636,,,,
4806016,Calgary,2004,Population,89,85-89,Female,,648,,,,
4806016,Calgary,2005,Population,89,85-89,Female,,671,,,,
4806016,Calgary,2006,Population,89,85-89,Female,,684,,,,
4806016,Calgary,2007,Population,89,85-89,Female,,677,,,,
4806016,Calgary,2008,Population,89,85-89,Female,,745,,,,
4806016,Calgary,2009,Population,89,85-89,Female,,962,,,,
4806016,Calgary,2010,Population,89,85-89,Female,,897,,,,
4806016,Calgary,2011,Population,89,85-89,Female,,890,,,,
4806016,Calgary,2012,Population,89,85-89,Female,,915,,,,
4806016,Calgary,2013,Population,89,85-89,Female,,912,,,,
4806016,Calgary,2014,Population,89,85-89,Female,,956,,,,
4806016,Calgary,2015,Population,89,85-89,Female,,1044,,,,
4806016,Calgary,2016,Population,89,85-89,Female,,1060,,,,
4806016,Calgary,2017,Population,89,85-89,Female,,1141,,,,
4806016,Calgary,2018,Population,89,85-89,Female,,1198,,,,
4806016,Calgary,2019,Population,89,85-89,Female,,1253,,,,
4806016,Calgary,2020,Population,89,85-89,Female,,1312,,,,
4806016,Calgary,2021,Population,89,85-89,Female,,1303,,,,
4806016,Calgary,2022,Population,89,85-89,Female,,1282,,,,
4806016,Calgary,2023,Population,89,85-89,Female,,1259,,,,
4806016,Calgary,2001,Population,89,85-89,Male,,208,,,,
4806016,Calgary,2002,Population,89,85-89,Male,,234,,,,
4806016,Calgary,2003,Population,89,85-89,Male,,277,,,,
4806016,Calgary,2004,Population,89,85-89,Male,,315,,,,
4806016,Calgary,2005,Population,89,85-89,Male,,254,,,,
4806016,Calgary,2006,Population,89,85-89,Male,,270,,,,
4806016,Calgary,2007,Population,89,85-89,Male,,314,,,,
4806016,Calgary,2008,Population,89,85-89,Male,,352,,,,
4806016,Calgary,2009,Population,89,85-89,Male,,426,,,,
4806016,Calgary,2010,Population,89,85-89,Male,,439,,,,
4806016,Calgary,2011,Population,89,85-89,Male,,421,,,,
4806016,Calgary,2012,Population,89,85-89,Male,,422,,,,
4806016,Calgary,2013,Population,89,85-89,Male,,519,,,,
4806016,Calgary,2014,Population,89,85-89,Male,,525,,,,
4806016,Calgary,2015,Population,89,85-89,Male,,599,,,,
4806016,Calgary,2016,Population,89,85-89,Male,,631,,,,
4806016,Calgary,2017,Population,89,85-89,Male,,709,,,,
4806016,Calgary,2018,Population,89,85-89,Male,,720,,,,
4806016,Calgary,2019,Population,89,85-89,Male,,743,,,,
4806016,Calgary,2020,Population,89,85-89,Male,,771,,,,
4806016,Calgary,2021,Population,89,85-89,Male,,755,,,,
4806016,Calgary,2022,Population,89,85-89,Male,,719,,,,
4806016,Calgary,2023,Population,89,85-89,Male,,704,,,,
4806016,Calgary,2001,Population,9,9-May,Female,,5777,,,,
4806016,Calgary,2002,Population,9,9-May,Female,,5669,,,,
4806016,Calgary,2003,Population,9,9-May,Female,,5583,,,,
4806016,Calgary,2004,Population,9,9-May,Female,,5682,,,,
4806016,Calgary,2005,Population,9,9-May,Female,,5776,,,,
4806016,Calgary,2006,Population,9,9-May,Female,,5653,,,,
4806016,Calgary,2007,Population,9,9-May,Female,,5884,,,,
4806016,Calgary,2008,Population,9,9-May,Female,,5840,,,,
4806016,Calgary,2009,Population,9,9-May,Female,,6027,,,,
4806016,Calgary,2010,Population,9,9-May,Female,,5882,,,,
4806016,Calgary,2011,Population,9,9-May,Female,,5839,,,,
4806016,Calgary,2012,Population,9,9-May,Female,,6184,,,,
4806016,Calgary,2013,Population,9,9-May,Female,,6608,,,,
4806016,Calgary,2014,Population,9,9-May,Female,,6762,,,,
4806016,Calgary,2015,Population,9,9-May,Female,,7165,,,,
4806016,Calgary,2016,Population,9,9-May,Female,,7422,,,,
4806016,Calgary,2017,Population,9,9-May,Female,,7763,,,,
4806016,Calgary,2018,Population,9,9-May,Female,,7879,,,,
4806016,Calgary,2019,Population,9,9-May,Female,,8121,,,,
